Date,1_to_2,2_to_1,2_to_3,3_to_2,3_to_4,4_to_3,4_to_5,5_to_4,5_to_8,5_to_30,6_to_7,6_to_30,7_to_6,7_to_8,7_to_11,8_to_5,8_to_7,8_to_9,8_to_12,9_to_8,9_to_10,10_to_9,10_to_11,11_to_7,11_to_10,11_to_24,12_to_8,12_to_13,12_to_14,13_to_12,13_to_14,13_to_16,14_to_12,14_to_13,14_to_16,14_to_17,15_to_17,16_to_13,16_to_14,16_to_19,17_to_14,17_to_15,17_to_18,18_to_17,18_to_19,18_to_20,19_to_16,19_to_18,19_to_20,20_to_18,20_to_19,20_to_22,21_to_22,21_to_27,22_to_20,22_to_21,22_to_23,22_to_24,23_to_22,24_to_11,24_to_22,24_to_25,25_to_24,26_to_27,26_to_28,27_to_21,27_to_26,27_to_30,28_to_26,28_to_29,28_to_31,29_to_28,30_to_5,30_to_6,30_to_27,30_to_31,31_to_28,31_to_30,31_to_32,32_to_31,32_to_33,32_to_34,33_to_32,34_to_32
2022-09-11 12:30:00,10,6,17,18,17,26,10,14,19,6.0,3.0,15.0,4.0,6,9.0,15,9,19,16.0,37,15.0,17.0,8.0,10,24,61,9,16,19,32,11,14.0,17,9,12,14,23,16,5,2,12,16,11,8,8.0,12,6.0,10,11,9,9.0,15.0,16,4,13,4.0,22,5,18,42,28,36,35,7.0,13.0,8,10,9,20,17,4,17,5.0,8,14,69,5.0,57,74,61,13,23,9.0,30
2022-09-11 12:45:00,3,8,21,22,15,21,10,12,9,7.0,5.0,14.0,9.0,7,8.0,15,10,26,12.0,13,13.0,14.0,55.0,15,26,138,16,25,17,17,8,10.0,8,8,12,12,22,12,10,4,13,8,22,8,12.0,18,3.0,4,6,9,7.0,17.0,13,7,14,7.0,29,11,45,76,27,39,38,14.0,6.0,12,16,13,13,12,4,15,4.0,13,15,92,1.0,53,56,47,9,30,11.0,30
2022-09-11 13:00:00,3,13,15,17,17,22,8,6,14,8.0,8.0,9.0,9.0,4,3.0,6,6,12,17.0,19,12.0,12.0,33.0,12,53,121,11,25,26,25,12,11.0,13,8,19,9,24,15,12,9,11,10,23,15,9.0,18,7.0,6,8,10,4.0,17.0,18,5,11,8.0,23,18,26,100,29,58,52,10.0,10.0,8,6,15,9,20,9,21,7.0,11,19,76,9.0,46,60,54,5,24,7.0,34
2022-09-11 13:15:00,3,11,15,26,17,19,10,15,5,1.0,2.0,9.0,4.0,6,8.0,15,10,10,9.0,15,16.0,14.0,5.0,16,13,87,9,13,15,20,13,10.0,14,8,12,24,14,9,8,5,14,10,15,13,7.0,5,7.0,3,5,8,5.0,15.0,12,6,11,9.0,26,16,22,38,23,62,27,8.0,5.0,11,8,12,11,16,7,18,3.0,8,11,91,9.0,54,79,69,5,34,8.0,25
2022-09-11 13:30:00,1,6,13,20,15,20,4,14,10,4.0,9.0,12.0,9.0,3,13.0,11,12,19,9.0,33,12.0,17.0,13.0,11,40,44,10,19,17,21,7,11.0,23,9,10,11,20,8,11,5,18,11,19,10,13.0,12,5.0,7,9,1,8.0,7.0,15,10,10,8.0,16,12,21,126,25,35,59,6.0,9.0,4,11,12,15,14,6,12,7.0,12,16,77,6.0,56,55,55,7,30,7.0,30
2022-09-11 13:45:00,5,10,14,16,14,23,5,12,7,1.0,9.0,10.0,7.0,10,8.0,4,6,16,15.0,21,10.0,9.0,31.0,25,23,164,7,20,25,22,10,12.0,13,5,6,8,23,14,8,8,13,16,16,8,8.0,11,0.0,2,4,10,6.0,9.0,7,11,8,6.0,27,11,23,95,22,62,47,11.0,8.0,12,9,14,15,7,5,9,5.0,15,19,93,7.0,64,75,53,9,31,4.0,20
2022-09-11 14:00:00,6,11,21,20,16,25,9,5,11,2.0,8.0,11.0,9.0,3,3.0,10,7,20,15.0,15,10.0,14.0,33.0,20,74,135,16,24,18,14,14,3.0,11,13,22,9,17,13,9,6,18,12,25,5,13.0,14,3.0,2,6,8,9.0,11.0,9,4,10,9.0,43,18,40,105,19,55,38,6.0,7.0,9,5,11,9,16,4,16,2.0,11,13,95,6.0,58,69,43,6,32,6.0,23
2022-09-11 14:15:00,2,5,20,23,17,14,7,11,7,7.0,9.0,13.0,7.0,7,3.0,8,10,20,9.0,21,11.0,15.0,18.0,16,25,106,10,24,22,22,9,7.0,10,8,7,9,20,13,10,4,11,18,22,18,4.0,6,4.0,6,12,11,8.0,12.0,12,7,13,5.0,27,20,21,80,24,58,33,9.0,8.0,13,7,12,11,9,6,15,9.0,12,15,93,3.0,46,73,52,2,34,7.0,33
2022-09-11 14:30:00,7,8,21,13,15,21,8,15,8,7.0,7.0,16.0,6.0,7,5.0,16,9,11,11.0,26,11.0,9.0,12.0,20,35,76,5,15,29,23,11,7.0,8,8,16,14,15,5,12,4,11,6,13,4,10.0,11,5.0,5,9,6,6.0,13.0,15,4,17,5.0,29,9,34,76,17,56,38,6.0,7.0,11,6,9,18,18,9,14,2.0,3,13,94,7.0,38,88,40,7,32,2.0,24
2022-09-11 14:45:00,9,6,19,13,13,16,9,8,9,9.0,7.0,15.0,9.0,5,6.0,15,7,15,10.0,18,20.0,13.0,34.0,21,12,148,15,22,18,20,12,5.0,5,6,9,6,17,8,9,3,10,12,16,12,5.0,10,2.0,6,5,12,8.0,11.0,9,6,8,10.0,21,10,20,83,14,52,33,3.0,1.0,12,12,27,7,5,6,11,4.0,7,6,91,5.0,55,65,45,8,23,3.0,29
2022-09-11 15:00:00,10,15,18,26,14,27,5,14,10,7.0,6.0,18.0,16.0,6,14.0,15,11,8,9.0,26,5.0,11.0,26.0,27,75,48,9,26,25,20,7,9.0,12,7,14,11,22,13,12,3,19,17,27,9,8.0,10,12.0,9,10,5,14.0,10.0,7,5,12,6.0,30,12,36,118,17,25,56,9.0,3.0,6,5,17,11,16,10,19,5.0,9,18,90,4.0,54,78,49,10,27,3.0,23
2022-09-11 15:15:00,4,10,15,23,11,15,8,10,9,4.0,16.0,15.0,7.0,4,8.0,10,6,25,8.0,19,15.0,14.0,17.0,21,68,128,10,21,20,10,17,10.0,11,9,9,16,16,18,9,5,16,15,26,5,8.0,8,5.0,5,6,4,5.0,13.0,11,7,6,7.0,29,17,25,124,23,64,30,11.0,3.0,7,5,25,19,6,4,12,4.0,18,13,88,7.0,61,67,70,8,34,8.0,37
2022-09-11 15:30:00,5,12,20,27,22,24,10,8,9,8.0,3.0,27.0,10.0,9,11.0,8,9,23,14.0,15,13.0,12.0,10.0,10,43,99,6,22,21,20,9,5.0,13,9,8,15,20,10,8,9,12,17,19,11,10.0,10,7.0,4,7,6,6.0,9.0,11,10,10,11.0,40,16,45,94,29,29,33,9.0,7.0,10,12,14,12,16,7,17,9.0,10,10,108,10.0,62,75,51,9,25,11.0,31
2022-09-11 15:45:00,4,9,15,21,19,16,10,12,9,4.0,4.0,11.0,9.0,7,5.0,15,10,16,6.0,26,6.0,15.0,72.0,26,27,208,11,22,17,27,10,8.0,13,2,12,16,19,11,7,6,15,10,17,11,7.0,14,4.0,8,7,7,1.0,19.0,12,8,13,6.0,22,14,21,95,22,62,30,9.0,8.0,7,4,12,8,10,7,6,5.0,9,15,120,6.0,57,94,60,8,42,10.0,40
2022-09-11 16:00:00,10,13,26,29,21,25,14,10,13,10.0,9.0,19.0,5.0,5,8.0,15,7,17,14.0,26,11.0,12.0,43.0,18,65,98,10,18,18,19,14,10.0,8,10,9,13,16,9,12,4,12,24,16,13,10.0,13,6.0,8,10,7,7.0,19.0,11,4,11,2.0,36,10,29,104,17,60,47,7.0,9.0,3,2,9,6,13,5,14,4.0,11,13,107,7.0,42,69,58,8,36,5.0,32
2022-09-11 16:15:00,9,8,20,25,12,22,13,9,8,6.0,4.0,12.0,5.0,10,3.0,8,5,17,13.0,21,12.0,10.0,34.0,16,18,194,6,20,18,28,13,10.0,10,8,12,14,16,11,16,4,12,9,20,14,5.0,11,2.0,6,8,5,5.0,12.0,17,8,7,11.0,35,15,24,77,17,49,33,5.0,6.0,8,3,14,11,9,3,11,6.0,10,16,69,6.0,43,61,56,4,22,8.0,35
2022-09-11 16:30:00,4,14,23,24,20,22,8,16,11,11.0,7.0,16.0,8.0,8,12.0,10,4,27,17.0,15,7.0,10.0,55.0,21,34,163,18,20,17,17,14,8.0,13,4,16,13,15,12,8,7,17,8,13,4,6.0,11,2.0,8,10,8,8.0,17.0,13,3,7,8.0,26,15,25,43,13,62,39,13.0,5.0,14,20,15,20,18,5,10,6.0,13,22,87,5.0,50,58,44,8,24,12.0,34
2022-09-11 16:45:00,7,10,18,19,22,21,11,10,11,11.0,6.0,28.0,6.0,5,5.0,5,5,16,9.0,20,7.0,9.0,15.0,13,45,112,7,20,16,19,11,10.0,8,6,11,13,12,16,13,3,16,17,19,9,10.0,11,4.0,7,8,12,6.0,14.0,17,5,6,6.0,26,11,32,118,19,67,42,5.0,7.0,10,10,16,14,14,7,18,5.0,14,15,102,7.0,48,73,47,12,28,4.0,32
2022-09-11 17:00:00,7,7,22,18,22,15,16,13,12,5.0,3.0,15.0,8.0,7,5.0,11,6,19,9.0,17,9.0,5.0,24.0,18,19,125,11,17,26,14,11,7.0,10,2,16,16,19,15,8,7,17,14,16,10,4.0,7,3.0,9,13,6,7.0,6.0,17,6,12,8.0,21,14,28,51,19,60,45,7.0,16.0,9,10,14,15,12,6,15,4.0,14,10,87,5.0,57,79,70,15,39,7.0,31
2022-09-11 17:15:00,7,8,21,27,24,15,2,11,8,7.0,6.0,23.0,10.0,7,12.0,16,18,19,10.0,34,12.0,16.0,73.0,23,71,174,12,21,22,17,6,13.0,13,11,16,9,24,9,18,5,17,19,30,8,11.0,10,4.0,4,10,8,6.0,11.0,11,6,13,8.0,29,15,31,169,16,52,30,7.0,9.0,10,8,9,11,9,8,10,3.0,11,16,97,5.0,57,79,59,5,29,7.0,31
2022-09-11 17:30:00,8,6,26,18,27,26,16,14,8,16.0,4.0,16.0,11.0,7,9.0,13,14,22,8.0,34,9.0,8.0,38.0,23,28,226,12,20,14,17,11,9.0,16,17,19,13,28,12,15,10,21,19,21,10,8.0,10,8.0,10,14,14,8.0,18.0,11,8,16,9.0,35,13,31,32,20,63,35,12.0,9.0,6,10,19,6,12,5,10,4.0,13,11,83,6.0,39,79,42,12,34,1.0,24
2022-09-11 17:45:00,9,12,32,26,22,17,12,6,12,5.0,5.0,19.0,7.0,4,10.0,12,11,22,18.0,24,9.0,15.0,36.0,20,55,126,14,28,24,31,16,14.0,13,10,14,12,19,12,17,9,19,17,24,14,4.0,16,5.0,3,8,7,8.0,16.0,15,7,13,7.0,24,22,29,164,23,76,38,8.0,9.0,5,9,17,11,12,3,12,8.0,11,17,90,5.0,56,81,70,8,40,6.0,57
2022-09-11 18:00:00,6,10,16,15,15,24,8,9,7,8.0,5.0,14.0,9.0,7,10.0,10,8,16,9.0,30,16.0,10.0,16.0,25,54,106,8,22,15,25,16,12.0,15,9,16,22,23,12,7,11,20,9,22,13,11.0,16,7.0,5,12,9,4.0,17.0,8,11,18,5.0,31,16,30,127,23,54,42,10.0,9.0,7,14,20,13,15,3,18,8.0,14,10,88,7.0,65,78,71,18,40,14.0,49
2022-09-11 18:15:00,4,6,20,33,24,28,9,10,9,7.0,6.0,18.0,3.0,7,13.0,23,9,17,13.0,15,12.0,21.0,18.0,17,18,147,7,21,21,27,12,12.0,18,6,13,12,22,17,11,6,22,9,24,10,8.0,12,2.0,6,8,13,8.0,11.0,8,6,20,5.0,24,10,36,71,9,53,21,9.0,10.0,9,13,32,14,17,5,10,9.0,16,15,70,16.0,63,85,61,9,32,11.0,28
2022-09-11 18:30:00,8,7,27,40,22,21,11,13,8,3.0,2.0,13.0,2.0,6,11.0,15,7,10,10.0,20,17.0,7.0,37.0,21,53,184,14,21,12,25,11,15.0,18,14,20,10,18,15,10,5,20,11,21,18,10.0,13,3.0,8,13,12,9.0,17.0,12,6,9,7.0,27,15,31,96,12,62,52,6.0,12.0,8,7,13,16,9,6,12,12.0,6,18,87,2.0,64,72,59,12,25,9.0,26
2022-09-11 18:45:00,16,11,31,31,23,33,15,13,6,5.0,3.0,8.0,2.0,4,11.0,14,12,18,9.0,23,12.0,12.0,17.0,21,51,93,14,24,10,21,8,10.0,10,7,14,10,15,13,6,2,9,10,19,10,8.0,12,3.0,6,11,10,4.0,11.0,10,5,9,9.0,20,17,25,142,20,52,25,10.0,5.0,9,11,21,13,8,5,9,4.0,10,6,93,7.0,62,79,44,9,28,12.0,32
2022-09-11 19:00:00,10,6,21,28,24,22,10,17,13,9.0,5.0,16.0,11.0,6,14.0,8,6,19,13.0,19,6.0,13.0,50.0,31,64,179,5,19,13,18,12,13.0,9,9,18,7,23,9,4,2,17,11,13,9,8.0,11,2.0,4,8,6,7.0,6.0,11,7,7,7.0,23,11,29,92,7,43,34,9.0,3.0,6,8,17,15,10,4,13,5.0,11,16,102,2.0,66,75,79,12,32,5.0,46
2022-09-11 19:15:00,10,8,31,25,17,21,12,4,7,6.0,5.0,20.0,18.0,10,16.0,12,12,28,11.0,32,13.0,19.0,57.0,22,53,218,10,15,15,8,21,10.0,7,6,13,16,22,13,12,3,13,16,13,11,9.0,13,4.0,5,4,5,7.0,14.0,2,5,9,9.0,28,15,21,131,7,59,46,10.0,7.0,8,8,15,15,15,7,11,3.0,5,19,82,4.0,54,67,45,8,38,3.0,25
2022-09-11 19:30:00,8,14,40,23,29,22,15,7,15,7.0,2.0,9.0,5.0,5,9.0,12,13,15,12.0,16,10.0,11.0,12.0,22,57,87,7,25,21,9,6,9.0,12,7,10,12,9,10,17,2,11,16,13,10,3.0,10,3.0,4,6,3,7.0,10.0,6,5,20,7.0,26,10,21,73,12,56,29,12.0,5.0,9,9,18,14,10,6,12,4.0,4,11,112,9.0,38,72,51,9,36,11.0,25
2022-09-11 19:45:00,2,13,30,20,24,24,17,12,17,9.0,2.0,9.0,4.0,2,15.0,9,2,17,11.0,11,13.0,8.0,32.0,24,35,142,8,20,30,20,11,7.0,11,5,16,13,19,5,3,3,9,12,20,6,7.0,10,6.0,6,6,7,2.0,8.0,8,5,10,11.0,19,11,11,90,7,50,25,12.0,5.0,4,10,13,8,4,7,19,4.0,7,11,83,4.0,48,70,54,11,28,5.0,39
2022-09-11 20:00:00,8,13,28,24,16,21,4,11,6,6.0,2.0,13.0,7.0,2,7.0,15,4,13,13.0,9,14.0,13.0,60.0,29,82,200,7,11,24,19,10,10.0,12,9,7,13,17,11,11,4,11,10,15,8,7.0,7,2.0,8,10,2,4.0,7.0,7,6,10,9.0,14,14,26,153,12,62,30,8.0,8.0,6,7,15,13,7,3,11,9.0,10,16,85,8.0,55,83,51,8,24,4.0,20
2022-09-11 20:15:00,9,10,22,22,19,16,9,4,8,6.0,2.0,11.0,4.0,4,6.0,12,6,19,13.0,20,9.0,10.0,20.0,11,41,97,9,18,15,7,11,16.0,13,9,6,16,10,10,9,5,12,14,13,4,4.0,4,4.0,5,3,6,2.0,6.0,4,4,21,4.0,15,18,10,66,8,42,24,1.0,7.0,7,2,15,19,6,7,9,3.0,6,13,67,3.0,35,59,47,8,37,8.0,17
2022-09-11 20:30:00,6,3,15,21,15,18,7,12,9,1.0,2.0,14.0,2.0,5,7.0,9,3,18,7.0,17,10.0,19.0,24.0,23,53,106,7,18,14,9,10,8.0,4,7,14,9,14,8,6,8,9,9,10,5,6.0,8,2.0,8,9,1,3.0,5.0,4,4,8,2.0,16,13,11,136,6,43,38,7.0,3.0,7,9,12,9,7,5,8,5.0,6,13,90,1.0,47,72,39,9,32,1.0,30
2022-09-11 20:45:00,11,6,20,19,19,17,6,13,10,2.0,4.0,11.0,7.0,3,3.0,9,5,19,10.0,14,10.0,13.0,48.0,12,27,186,3,7,14,8,5,11.0,6,4,10,9,15,10,7,0,10,7,7,12,2.0,6,2.0,2,5,5,7.0,10.0,8,4,7,6.0,18,14,15,39,8,33,15,6.0,5.0,7,8,17,7,4,9,8,3.0,6,13,83,3.0,55,79,47,10,43,4.0,21
2022-09-11 21:00:00,8,9,17,10,14,17,8,9,7,9.0,1.0,9.0,3.0,4,7.0,6,6,27,4.0,10,12.0,15.0,15.0,13,25,78,6,16,12,19,14,12.0,4,7,10,16,12,11,11,4,13,12,12,6,1.0,9,3.0,6,11,5,9.0,6.0,6,3,7,11.0,25,14,22,44,4,53,19,5.0,6.0,5,8,17,9,6,1,10,3.0,4,13,82,3.0,33,62,29,8,19,4.0,21
2022-09-11 21:15:00,7,3,17,11,11,12,5,11,10,8.0,1.0,14.0,4.0,7,7.0,13,2,9,3.0,15,6.0,5.0,47.0,12,15,155,6,9,10,13,7,6.0,11,5,8,13,16,5,9,4,5,7,17,5,4.0,7,2.0,7,7,7,2.0,3.0,4,2,5,4.0,13,12,8,50,4,32,8,1.0,5.0,6,1,15,12,9,2,16,1.0,5,15,72,4.0,29,62,43,8,37,7.0,25
2022-09-11 21:30:00,8,10,17,12,12,11,8,2,7,0.0,3.0,6.0,2.0,6,3.0,7,5,5,5.0,16,8.0,8.0,8.0,6,23,78,4,7,10,13,11,7.0,6,3,6,5,10,6,7,2,7,9,7,6,5.0,10,0.0,6,4,4,2.0,4.0,2,3,6,3.0,17,16,16,61,5,53,28,7.0,6.0,4,6,6,18,12,4,13,3.0,6,11,70,4.0,40,51,47,9,30,4.0,33
2022-09-11 21:45:00,10,2,17,12,12,12,2,4,7,0.0,1.0,8.0,1.0,4,10.0,3,5,10,10.0,7,6.0,5.0,12.0,12,53,74,1,8,11,5,8,5.0,3,2,6,9,9,4,6,2,3,4,9,5,2.0,7,1.0,3,4,3,1.0,7.0,6,4,11,0.0,7,12,7,113,3,29,34,3.0,4.0,2,2,6,2,5,4,8,5.0,14,8,53,2.0,42,40,43,8,24,7.0,23
2022-09-11 22:00:00,7,6,13,9,15,12,6,3,4,1.0,4.0,3.0,1.0,5,8.0,7,5,10,9.0,7,5.0,10.0,38.0,20,63,142,6,11,15,8,7,8.0,5,3,9,8,8,7,5,6,10,12,6,3,0.0,13,5.0,3,5,3,2.0,7.0,4,3,5,4.0,6,10,8,110,6,49,28,8.0,6.0,3,2,6,2,11,3,9,1.0,3,4,34,4.0,41,28,43,7,26,4.0,27
2022-09-11 22:15:00,7,4,10,16,4,10,4,3,7,1.0,2.0,6.0,4.0,5,6.0,7,0,4,4.0,7,3.0,7.0,7.0,7,6,24,5,9,15,8,7,5.0,6,4,4,9,12,5,7,1,8,10,7,6,2.0,5,5.0,2,2,4,1.0,7.0,3,4,7,0.0,11,2,4,41,5,23,16,5.0,2.0,4,7,9,7,8,2,7,2.0,1,3,43,2.0,29,36,34,8,15,7.0,19
2022-09-11 22:30:00,4,6,15,10,10,5,4,6,1,0.0,0.0,2.0,1.0,1,4.0,7,1,11,4.0,11,6.0,4.0,6.0,2,4,18,5,4,5,8,3,7.0,8,7,3,1,10,3,4,0,6,4,9,2,0.0,7,2.0,3,2,6,1.0,0.0,4,4,6,2.0,7,5,6,13,4,11,5,8.0,3.0,3,6,3,2,3,3,7,0.0,5,2,13,4.0,22,25,21,4,14,6.0,16
2022-09-11 22:45:00,9,4,13,7,11,7,2,0,4,1.0,1.0,3.0,0.0,5,4.0,2,4,4,2.0,4,2.0,4.0,23.0,9,9,96,2,6,3,4,4,7.0,4,4,2,1,3,6,5,0,0,4,9,7,3.0,6,1.0,3,1,3,1.0,4.0,1,4,2,4.0,6,3,5,47,4,29,13,1.0,1.0,3,3,4,3,4,0,5,0.0,3,3,27,0.0,19,14,25,5,8,5.0,13
2022-09-11 23:00:00,6,2,10,12,2,6,3,5,1,2.0,0.0,2.0,1.0,0,5.0,7,1,2,0.0,1,2.0,5.0,2.0,4,4,16,4,5,4,3,4,4.0,3,6,6,4,7,3,4,2,4,4,5,5,3.0,3,2.0,3,2,4,2.0,1.0,0,2,3,4.0,10,7,5,4,5,19,6,8.0,1.0,2,6,4,5,3,0,2,1.0,2,2,21,0.0,12,12,17,2,7,0.0,10
2022-09-11 23:15:00,4,1,6,4,6,5,1,2,1,2.0,3.0,3.0,3.0,4,6.0,3,2,7,2.0,6,2.0,3.0,0.0,3,3,14,0,2,3,3,3,1.0,3,2,3,2,6,2,1,1,7,4,5,6,3.0,8,2.0,2,3,4,5.0,1.0,2,3,0,0.0,3,2,3,18,2,13,8,9.0,1.0,6,7,5,2,1,1,1,5.0,4,3,14,1.0,25,19,22,3,8,2.0,9
2022-09-11 23:30:00,2,4,8,11,7,6,1,2,5,0.0,0.0,1.0,0.0,1,3.0,2,0,6,1.0,2,0.0,1.0,0.0,3,3,7,3,1,7,2,4,3.0,1,3,4,6,5,1,2,2,4,4,5,1,3.0,2,0.0,3,0,3,0.0,3.0,1,0,3,0.0,5,4,6,10,3,4,7,4.0,0.0,0,4,3,4,3,0,3,2.0,0,1,20,3.0,16,14,22,0,7,0.0,5
2022-09-11 23:45:00,0,4,5,1,4,2,2,0,1,1.0,0.0,3.0,0.0,2,1.0,2,2,0,5.0,4,2.0,2.0,3.0,1,2,6,2,2,4,4,3,4.0,0,0,3,4,3,2,6,3,2,3,6,1,3.0,1,2.0,2,1,3,1.0,1.0,1,2,1,0.0,1,4,3,13,0,5,1,3.0,3.0,1,3,4,6,1,1,1,2.0,0,3,13,0.0,14,7,21,2,6,3.0,13
2022-09-12 00:00:00,1,2,5,1,2,5,0,2,1,2.0,1.0,3.0,2.0,1,2.0,1,0,7,3.0,3,4.0,2.0,0.0,1,3,5,2,2,3,3,1,2.0,2,1,3,3,1,3,5,0,2,3,4,2,4.0,3,2.0,2,0,2,2.0,2.0,2,1,1,1.0,2,0,1,9,2,2,2,6.0,3.0,3,3,1,2,2,3,8,0.0,1,4,9,1.0,10,3,9,2,4,1.0,5
2022-09-12 00:15:00,3,0,5,1,4,1,3,1,2,0.0,1.0,0.0,1.0,1,0.0,0,0,3,3.0,1,2.0,1.0,0.0,1,1,6,1,3,6,4,5,3.0,2,5,4,3,5,2,4,0,2,2,3,2,1.0,1,0.0,1,0,0,0.0,1.0,5,2,0,1.0,4,2,4,1,2,9,4,6.0,1.0,2,6,2,5,0,2,1,0.0,2,4,5,0.0,8,1,13,2,1,1.0,6
2022-09-12 00:30:00,2,1,3,0,3,3,1,1,2,0.0,1.0,2.0,2.0,1,1.0,1,1,1,3.0,2,3.0,0.0,0.0,0,4,1,0,1,1,3,1,1.0,1,0,3,2,2,1,1,2,2,1,1,3,1.0,2,3.0,2,0,1,2.0,2.0,0,1,1,0.0,3,3,2,8,1,7,3,2.0,1.0,1,1,5,2,1,0,3,0.0,2,1,2,0.0,6,2,6,0,1,1.0,3
2022-09-12 00:45:00,2,2,3,0,3,2,1,3,1,0.0,0.0,0.0,1.0,0,2.0,2,1,2,0.0,3,2.0,0.0,0.0,0,2,2,1,1,0,1,0,0.0,2,4,5,1,2,3,4,0,0,0,2,2,2.0,1,0.0,0,0,1,0.0,0.0,1,1,0,0.0,2,2,1,3,2,3,7,5.0,2.0,1,4,0,2,0,0,0,0.0,0,1,6,0.0,5,4,4,0,6,1.0,3
2022-09-12 01:00:00,1,1,3,1,4,3,0,1,2,0.0,0.0,3.0,0.0,0,1.0,2,0,1,1.0,0,2.0,0.0,0.0,0,0,7,1,2,5,1,2,1.0,2,2,2,3,0,1,3,1,4,3,2,1,2.0,2,1.0,1,5,0,1.0,1.0,0,0,0,1.0,1,0,2,1,2,2,3,3.0,0.0,1,1,1,1,0,0,1,1.0,5,4,4,0.0,8,1,10,2,1,0.0,4
2022-09-12 01:15:00,2,0,4,2,5,3,0,2,0,0.0,0.0,0.0,0.0,0,0.0,1,1,1,0.0,1,2.0,1.0,1.0,3,1,0,2,1,2,1,1,2.0,4,3,1,2,0,2,0,1,2,1,1,3,2.0,2,0.0,0,2,0,1.0,1.0,0,0,2,0.0,1,1,2,0,2,2,1,2.0,0.0,0,1,0,2,0,0,0,0.0,0,0,5,1.0,3,4,2,0,1,0.0,1
2022-09-12 01:30:00,0,0,0,0,2,1,0,1,3,0.0,3.0,1.0,1.0,0,0.0,0,0,1,2.0,1,2.0,1.0,0.0,3,0,0,2,0,1,0,2,0.0,1,2,1,1,5,0,1,0,2,2,1,1,1.0,0,0.0,1,0,7,1.0,1.0,0,1,0,0.0,0,1,0,1,0,2,2,2.0,1.0,2,2,1,0,1,1,1,0.0,0,1,3,1.0,4,6,7,1,1,0.0,4
2022-09-12 01:45:00,0,0,3,1,0,2,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,1,3.0,0.0,3.0,0,0,0,1,4,1,4,1,0.0,0,2,2,1,1,2,2,2,0,0,0,0,1.0,2,1.0,2,2,0,0.0,0.0,1,0,3,0.0,0,0,0,0,1,0,0,1.0,0.0,0,0,1,0,0,0,1,0.0,1,2,3,0.0,7,2,8,0,2,0.0,0
2022-09-12 02:00:00,0,0,1,0,1,2,0,1,2,0.0,1.0,0.0,1.0,0,1.0,1,0,2,0.0,1,0.0,0.0,1.0,0,0,0,1,0,3,0,2,1.0,2,4,4,2,1,1,2,0,3,1,0,0,1.0,2,0.0,0,0,1,1.0,1.0,2,1,2,2.0,1,0,2,1,2,1,0,0.0,0.0,0,1,2,0,2,0,1,0.0,1,0,3,0.0,3,2,0,0,2,1.0,3
2022-09-12 02:15:00,0,1,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,0,2.0,0.0,0.0,0,0,0,3,2,2,0,2,0.0,1,1,1,3,1,0,3,1,2,1,2,1,0.0,0,0.0,1,0,1,0.0,1.0,0,0,0,1.0,2,0,0,0,1,1,1,1.0,1.0,0,1,1,0,0,0,0,0.0,0,2,5,0.0,4,2,2,0,3,0.0,3
2022-09-12 02:30:00,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1.0,0,2.0,1.0,0.0,0,0,1,1,1,2,1,1,1.0,0,0,0,2,1,1,2,1,1,3,1,1,1.0,1,0.0,0,0,1,1.0,0.0,0,1,0,0.0,0,0,1,2,0,2,1,2.0,0.0,0,1,0,1,0,0,0,0.0,1,3,1,0.0,2,3,2,0,3,0.0,2
2022-09-12 02:45:00,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,2,0.0,2,2.0,1.0,0.0,1,2,3,1,0,1,1,3,0.0,0,1,2,2,1,2,1,1,3,0,1,1,0.0,0,1.0,1,0,0,0.0,0.0,0,2,1,1.0,0,0,0,1,2,0,2,0.0,0.0,1,0,1,1,0,0,0,0.0,0,1,3,0.0,2,3,1,0,1,0.0,1
2022-09-12 03:00:00,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0.0,0,0.0,1.0,0.0,0,0,0,1,0,3,1,1,3.0,3,2,3,3,0,0,1,0,3,0,2,1,0.0,3,0.0,0,2,1,1.0,3.0,1,0,0,1.0,1,2,3,0,2,2,1,0.0,1.0,0,1,1,0,1,1,0,0.0,0,1,3,0.0,1,2,3,0,2,1.0,0
2022-09-12 03:15:00,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0,0.0,1,0,0,0.0,1,0.0,1.0,0.0,0,0,0,1,2,0,0,0,0.0,1,0,2,4,0,1,3,0,0,1,0,2,1.0,0,1.0,0,2,2,0.0,0.0,1,2,0,0.0,0,0,0,2,2,0,1,1.0,1.0,0,3,1,1,0,0,1,0.0,0,3,3,0.0,3,2,1,1,3,1.0,0
2022-09-12 03:30:00,1,0,1,4,0,1,0,0,1,0.0,1.0,0.0,0.0,0,0.0,1,0,2,0.0,1,0.0,0.0,0.0,0,1,1,0,2,1,1,1,3.0,0,0,1,2,1,2,3,0,1,1,0,1,0.0,1,1.0,0,0,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,4.0,0.0,0,2,1,0,1,0,0,0.0,0,1,4,0.0,2,5,0,1,2,0.0,1
